Generation,Model_x,manufacturer,Model_y,CPU-Compatible[IE],CPU-Compatible[VFX],CPU-Compatible[3D],CPU-Compatible[AI],CPU-Compatible[Min],CPU-Compatible[Game],CPU-Compatible[Phys],CPU-Compatible[VR/AR],CPU-Compatible[Video],CPU-Compatible[Analytics],Brand_AMD,Brand_Intel
5,2600,NVIDIA,1060,True,False,True,False,True,True,False,False,True,False,True,False
5,3500,NVIDIA,1060,True,False,True,False,True,True,False,False,True,False,True,False
5,3600,NVIDIA,1060,True,False,True,False,True,True,False,False,True,False,True,False
5,10600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,11400,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,8500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
7,10700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,False,True
5,5600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
7,8700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,False,True
5,9400,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
7,7700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,False,True
5,10505,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
7,2700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
5,11600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,10400,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,9600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
7,9700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,False,True
5,9500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,10500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,11500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
7,2700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
5,3500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,5500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,5600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
7,2700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
5,3600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,3600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,3600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,3400,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,5600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
7,3800,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
7,3800,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
5,5600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
7,3700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
7,2700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
5,9500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,3500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
7,9700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,False,True
5,10600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
7,8700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,False,True
5,3600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,11500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,9400,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,3600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,5600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,10500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,3600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
7,2700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
5,11400,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,5500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
7,10700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,False,True
5,10505,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
7,3800,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
7,3800,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
5,5600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
7,2700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
5,8500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,11600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
7,3700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
7,7700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,False,True
5,3400,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,10400,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,5600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,5600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,9600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
7,7700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,False,True
7,2700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
7,2700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
5,3600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
7,3700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
5,10500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,10600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,5600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,5600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,10505,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
7,3800,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
5,3400,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,9600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,11600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,3600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,9500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,8500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,11500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,3500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,3600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,5600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
7,8700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,False,True
7,2700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
5,10400,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
7,3800,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,True,False
5,5500,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
7,10700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,False,True
7,9700,NVIDIA,1660,True,True,True,True,True,True,True,True,True,True,False,True
5,5600,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,True,False
5,11400,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,9400,NVIDIA,1660,True,False,True,False,True,True,False,False,True,False,False,True
5,2400,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,3500,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,2600,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,8500,AMD,5300,True,False,True,False,True,True,False,False,True,False,False,True
5,3600,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,3600,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,7500,AMD,5300,True,False,True,False,True,True,False,False,True,False,False,True
5,3600,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,3400,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,2600,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,2500,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,2400,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,2600,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,2600,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,3600,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,2400,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,2400,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,3500,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,2600,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,3400,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,3600,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,2500,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,2600,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,8500,AMD,5300,True,False,True,False,True,True,False,False,True,False,False,True
5,7500,AMD,5300,True,False,True,False,True,True,False,False,True,False,False,True
5,3600,AMD,5300,True,False,True,False,True,True,False,False,True,False,True,False
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,5500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,10400,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,9500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,9700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,11600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,7700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
5,10500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,10600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,9400,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,10700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
5,9600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
7,3800,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,True,False
7,3800,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,True,False
5,11400,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
7,8700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
7,3700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,True,False
5,10505,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,11500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
9,10980,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
9,10900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
9,10900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
7,5700,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,3900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
7,5800,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,11900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
7,5700,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
7,11700,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
9,5900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,10940,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
7,5800,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,10920,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
9,3900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,5950,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
7,5700,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,3900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,5950,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,10940,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
7,5800,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,10980,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
9,3900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,5900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
7,5800,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
7,5700,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,3900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
7,5700,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,10900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
9,10920,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
9,11900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
7,11700,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
9,10900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
7,5700,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,3900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
5,10505,AMD,5500,True,False,True,False,True,True,False,False,True,False,False,True
7,2700,AMD,5500,True,True,True,True,True,True,True,True,True,True,True,False
5,3600,AMD,5500,True,False,True,False,True,True,False,False,True,False,True,False
5,9400,AMD,5500,True,False,True,False,True,True,False,False,True,False,False,True
5,2400,AMD,5500,True,False,True,False,True,True,False,False,True,False,True,False
5,3400,AMD,5500,True,False,True,False,True,True,False,False,True,False,True,False
5,9500,AMD,5500,True,False,True,False,True,True,False,False,True,False,False,True
5,2600,AMD,5500,True,False,True,False,True,True,False,False,True,False,True,False
5,9600,AMD,5500,True,False,True,False,True,True,False,False,True,False,False,True
5,10400,AMD,5500,True,False,True,False,True,True,False,False,True,False,False,True
5,2400,AMD,5500,True,False,True,False,True,True,False,False,True,False,True,False
5,3500,AMD,5500,True,False,True,False,True,True,False,False,True,False,True,False
5,2600,AMD,5500,True,False,True,False,True,True,False,False,True,False,True,False
5,8500,AMD,5500,True,False,True,False,True,True,False,False,True,False,False,True
5,2500,AMD,5500,True,False,True,False,True,True,False,False,True,False,True,False
5,10500,AMD,5500,True,False,True,False,True,True,False,False,True,False,False,True
7,9700,AMD,5500,True,True,True,True,True,True,True,True,True,True,False,True
5,10600,AMD,5500,True,False,True,False,True,True,False,False,True,False,False,True
5,7500,AMD,5500,True,False,True,False,True,True,False,False,True,False,False,True
7,2700,AMD,5500,True,True,True,True,True,True,True,True,True,True,True,False
5,3600,AMD,5500,True,False,True,False,True,True,False,False,True,False,True,False
5,2600,AMD,5500,True,False,True,False,True,True,False,False,True,False,True,False
7,7700,AMD,5500,True,True,True,True,True,True,True,True,True,True,False,True
5,3600,AMD,5500,True,False,True,False,True,True,False,False,True,False,True,False
7,2700,AMD,5500,True,True,True,True,True,True,True,True,True,True,True,False
9,5900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,11900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
9,10940,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
9,10920,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
7,5700,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
7,5800,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,3900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
7,5800,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,10980,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
9,10900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
9,3900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
7,5700,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
7,5700,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,5950,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
9,3900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,True,False
7,11700,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
9,10900,NVIDIA,3050,True,True,True,True,True,True,True,True,True,True,False,True
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
7,3800,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,True,False
5,10400,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,3700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,True,False
5,11400,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,9400,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,10700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
7,9700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
7,7700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
5,10500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,11500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,10505,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,11600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,3800,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,True,False
5,9600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
7,8700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
5,5500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,9500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,10600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,9600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,10600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,3700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,True,False
7,9700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
7,3800,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,True,False
5,10400,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,7700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
5,5500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,11600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,10505,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,9500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,11400,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,3800,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,True,False
7,10700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
5,10500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,9400,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,11500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,8700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
5,10505,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,8700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
5,10500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,11600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
7,3700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,True,False
5,5500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,11500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,5600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,True,False
5,11400,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,9500,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,7700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
5,10600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
5,9600,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,3800,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,True,False
5,10400,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,10700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
7,3800,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,True,False
5,9400,NVIDIA,2060,True,False,True,False,True,True,False,False,True,False,False,True
7,9700,NVIDIA,2060,True,True,True,True,True,True,True,True,True,True,False,True
9,10920,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,10940,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,3900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,10900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,10900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,3900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,10980,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,5950,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
7,5800,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
7,5700,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
7,5700,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
7,11700,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,11900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,5900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,3900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
7,5800,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
7,5700,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,11900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,3900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,10940,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,3900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
7,5700,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
7,5700,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,3900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,10900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
7,5700,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,5900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,10900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
7,5800,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
7,11700,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,10980,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,5950,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
7,5800,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,10920,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
7,7700,AMD,5600,True,True,True,True,True,True,True,True,True,True,False,True
5,10505,AMD,5600,True,False,True,False,True,True,False,False,True,False,False,True
7,3800,AMD,5600,True,True,True,True,True,True,True,True,True,True,True,False
5,9600,AMD,5600,True,False,True,False,True,True,False,False,True,False,False,True
5,1600,AMD,5600,True,False,True,False,True,True,False,False,True,False,True,False
5,1500,AMD,5600,True,False,True,False,True,True,False,False,True,False,True,False
5,9500,AMD,5600,True,False,True,False,True,True,False,False,True,False,False,True
7,3800,AMD,5600,True,True,True,True,True,True,True,True,True,True,True,False
5,1400,AMD,5600,True,False,True,False,True,True,False,False,True,False,True,False
5,1600,AMD,5600,True,False,True,False,True,True,False,False,True,False,True,False
5,1600,AMD,5600,True,False,True,False,True,True,False,False,True,False,True,False
7,9700,AMD,5600,True,True,True,True,True,True,True,True,True,True,False,True
5,10600,AMD,5600,True,False,True,False,True,True,False,False,True,False,False,True
7,3700,AMD,5600,True,True,True,True,True,True,True,True,True,True,True,False
7,2700,AMD,5600,True,True,True,True,True,True,True,True,True,True,True,False
7,8700,AMD,5600,True,True,True,True,True,True,True,True,True,True,False,True
5,9400,AMD,5600,True,False,True,False,True,True,False,False,True,False,False,True
5,10400,AMD,5600,True,False,True,False,True,True,False,False,True,False,False,True
7,2700,AMD,5600,True,True,True,True,True,True,True,True,True,True,True,False
7,2700,AMD,5600,True,True,True,True,True,True,True,True,True,True,True,False
5,10500,AMD,5600,True,False,True,False,True,True,False,False,True,False,False,True
7,5800,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,5900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,10920,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
7,5700,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,10940,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
7,11700,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,10980,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,10900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,11900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,10900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,False,True
9,5950,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,3900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,3900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
9,3900,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
7,5700,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
7,5800,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
7,5700,NVIDIA,3060,True,True,True,True,True,True,True,True,True,True,True,False
5,10505,NVIDIA,1070,True,False,True,False,True,True,False,False,True,False,False,True
5,2600,NVIDIA,1070,True,False,True,False,True,True,False,False,True,False,True,False
